areacd,origin,destination,nomove,within,fromout,toout,to1cd,to1,to2cd,to2,to3cd,to3,from1cd,from1,from2cd,from2,from3cd,from3
E02001930,904,757,0,94,44,0,E02001918,58,E02001936,32,E02001944,30,E02001918,50,E02001922,27,E02001933,26
E02001931,697,642,0,47,53,0,E02001923,32,E02001934,26,E02001936,26,E02001923,36,E02001924,22,E02001918,20
E02001932,580,551,0,28,21,0,E02001928,31,E02001935,22,E02001920,20,E02001945,27,E02001928,24,E02001927,19
E02001933,629,621,0,34,30,0,E02001944,28,E02001930,26,E02001949,24,E02001938,25,E02001944,22,E02001914,21
E02001934,477,513,0,21,30,0,E02006807,28,E02001923,22,E02002096,19,E02007039,27,E02001931,26,E02001924,25
E02001935,528,567,0,34,59,0,E02001955,17,E02001927,14,E02001942,14,E02001927,30,E02001921,28,E02001939,24
E02001936,440,471,0,35,40,0,E02001943,22,E02001919,15,E02001944,15,E02001930,32,E02001931,26,E02001944,23
E02001937,618,602,0,31,43,0,E02001941,34,E02002034,19,E02001931,15,E02001941,30,E02001930,25,E02001931,23
E02001938,899,869,0,68,57,0,E02001942,76,E02001925,32,E02001933,25,E02001922,48,E02001926,22,E02001930,20
E02001939,446,442,0,30,36,0,E02001935,24,E02002893,18,E02006703,11,E02001946,26,E02001901,23,E02001938,18
E02001941,472,477,0,7,48,0,E02001937,30,E02001948,15,E02002098,14,E02001937,34,E02001929,23,E02001931,16
E02001942,581,573,0,53,36,0,W02000180,33,E02001938,19,E02001926,13,E02001938,76,E02001946,21,E02001935,14
E02001943,467,465,0,9,15,0,E02001948,34,E02001937,17,E02001936,16,E02001936,22,E02001947,17,E02001944,15
E02001944,652,647,0,35,50,0,E02001949,35,E02001936,23,E02001933,22,E02001930,30,E02001933,28,E02001924,26
E02001945,585,511,0,31,31,0,E02001957,29,E02001932,27,E02001952,21,E02001951,25,E02001922,23,E02001950,23
E02001946,605,559,0,40,15,0,E02001939,26,E02001950,22,E02001942,21,E02001950,27,E02001938,19,E02001944,17
E02001947,632,432,0,54,18,0,E02001900,25,E02001944,22,E02001896,21,E02001954,13,E02001897,9,E02001922,9
E02001948,506,488,0,62,12,0,E02006699,19,E02002101,15,E02001941,13,E02001943,34,E02001937,15,E02001941,15
E02001949,574,481,0,24,10,0,E02001954,35,E02001952,26,E02001944,21,E02001944,35,E02001933,24,E02001954,18
E02001950,701,687,0,46,37,0,E02001952,33,E02001955,33,E02001946,27,E02006698,51,E02001954,27,E02001927,25
E02001951,717,600,0,72,17,0,E02006698,37,E02001955,35,E02001945,25,E02001956,21,E02001945,20,E02001952,20
E02001952,603,733,0,40,37,0,E02001950,25,E02001953,25,E02001957,25,E02001950,33,E02001954,30,E02006895,27
E02001953,393,448,0,14,17,0,E02001957,17,E02001954,15,E02001952,11,E02001952,25,E02001954,19,E02001950,15
E02001954,641,574,0,60,38,0,E02001952,30,E02001950,27,E02001921,19,E02001949,35,E02002078,20,E02001926,15
E02001955,656,690,0,51,23,0,E02006698,51,E02001956,28,E02001950,24,E02001957,38,E02001951,35,E02001950,33
E02001956,558,465,0,28,23,0,E02006698,41,E02001955,28,E02001951,21,E02001955,28,E02006698,21,E02001951,16
E02001957,527,521,0,60,11,0,E02001955,38,E02006701,22,E02001950,19,E02001945,29,E02001950,27,E02001952,25
E02001958,708,694,0,37,79,0,E02001961,28,E02006488,21,E02001964,20,E02001961,40,E02001972,34,E02006805,23
E02001959,523,537,0,59,60,0,E02006805,33,E02006806,19,E02001963,18,E02006805,28,E02001968,27,E02001966,20
E02001961,619,664,0,31,70,0,E02001964,47,E02001958,40,E02001962,28,E02001972,49,E02001964,43,E02001962,33
E02001962,743,790,0,69,105,0,E02001969,58,E02001961,33,E02001972,33,E02001966,53,E02001972,40,E02001961,28
E02001963,438,485,0,38,24,0,E02001971,26,E02001959,19,E02001967,19,E02001968,34,E02001977,21,E02001969,20
E02001964,970,1101,0,114,88,0,E02001961,43,E02001981,42,E02001972,41,E02001961,47,E02001988,37,E02001972,36
E02001965,633,577,0,63,63,0,E02001969,34,E02001976,26,E02001964,21,E02001976,34,E02001964,29,E02001970,25
E02001966,698,541,0,56,99,0,E02001972,58,E02001962,53,E02001985,47,E02001981,45,E02001985,45,E02001972,42
E02001967,566,531,0,54,33,0,E02001915,20,E02001971,18,E02001982,17,E02001974,28,E02001971,26,E02001982,21
E02001968,891,632,0,45,59,0,E02001972,72,E02001984,57,E02001969,45,E02001977,47,E02001969,36,E02006805,28
E02001969,581,644,0,37,45,0,E02001977,43,E02001968,36,E02001963,20,E02001962,58,E02001968,45,E02001965,34
E02001970,534,480,0,20,51,0,E02001965,25,E02001973,23,E02001961,16,E02001975,33,E02001964,29,E02001965,17
E02001971,448,509,0,39,19,0,E02001974,29,E02001967,26,E02001983,20,E02001974,40,E02001963,26,E02001982,22
E02001972,1331,1394,0,149,216,0,E02001981,84,E02001977,57,E02001985,56,E02001981,77,E02001968,72,E02001985,63
E02001973,821,883,0,52,122,0,E02001978,31,E02001961,30,E02001981,30,E02001981,53,E02001985,40,E02001978,37
E02001974,770,758,0,66,50,0,E02001971,40,E02001983,34,E02001967,28,E02001987,36,E02001983,32,E02001971,29
E02001975,705,572,0,47,71,0,E02001976,46,E02001970,33,E02001990,29,E02001978,35,E02001973,27,E02001976,25
E02001976,727,730,0,73,106,0,E02001965,34,E02001984,28,E02001990,28,E02001975,46,E02001990,32,E02001965,26
E02001977,1605,1846,0,143,276,0,E02001985,99,E02001988,96,E02001968,47,E02001988,145,E02001981,101,E02001985,90
E02001978,623,688,0,46,96,0,E02001973,37,E02001975,35,E02001984,27,E02005953,50,E02001985,47,E02001984,34
E02001979,420,456,0,45,23,0,E02001974,29,E02001983,28,E02001967,17,E02001983,35,E02001982,32,E02001987,18
E02001980,449,377,0,39,24,0,E02001982,25,E02001986,20,E02001993,18,E02001982,24,E02001986,21,E02001983,18
E02001981,2788,3646,0,352,782,0,E02001985,467,E02001988,331,E02001995,124,E02001985,274,E02001988,115,E02001972,84
E02001982,856,814,0,89,55,0,E02001993,34,E02001979,32,E02001986,32,E02001986,48,E02001977,28,E02002105,26
E02001983,716,670,0,49,44,0,E02001987,41,E02001979,35,E02001974,32,E02001974,34,E02001979,28,E02001993,26
E02001984,1167,1286,0,71,198,0,E02001985,40,E02001981,35,E02001990,35,E02001985,83,E02001968,57,E02001981,56
E02001985,3140,4545,0,549,777,0,E02001988,407,E02001981,274,E02001995,107,E02001981,467,E02001988,311,E02001977,99
E02001986,770,833,0,69,52,0,E02001989,60,E02001982,48,E02001993,34,E02001989,47,E02001993,35,E02001982,32
E02001987,1499,1648,0,181,133,0,E02001991,64,E02001985,52,E02001988,52,E02001999,149,E02001988,93,E02001991,78
E02001988,3225,5472,0,624,1202,0,E02001985,311,E02001977,145,E02001981,115,E02001985,407,E02001981,331,E02001999,135
E02001989,725,889,0,56,123,0,E02001993,48,E02001986,47,E02001977,29,E02001999,69,E02001986,60,E02001993,44
E02001990,691,624,0,84,48,0,E02001992,33,E02001976,32,E02006495,31,E02001992,37,E02001984,35,E02001975,29
E02001991,1049,1137,0,109,87,0,E02001987,78,E02001988,35,E02001993,33,E02001999,94,E02001987,64,E02001988,38
E02001992,865,845,0,81,64,0,E02001996,72,E02001984,44,E02001995,42,E02001996,39,E02001985,36,E02001981,35
E02001993,1140,2055,0,145,261,0,E02001999,57,E02001989,44,E02001986,35,E02001999,322,E02006519,57,E02001989,48
E02001994,753,874,0,92,88,0,E02001988,36,E02001997,34,E02001995,33,E02001988,60,E02001997,32,E02001995,25
E02001995,1304,1658,0,153,298,0,E02001985,68,E02001984,51,E02001988,47,E02001981,124,E02001985,107,E02001988,64
E02001996,599,736,0,71,49,0,E02001992,39,E02001995,38,E02001964,32,E02001992,72,E02001995,42,E02001985,38
E02001997,581,603,0,49,40,0,E02001994,32,E02001998,21,E02001991,20,E02001994,34,E02001983,21,E02001995,21
E02001998,458,403,0,24,38,0,E02001999,23,E02001991,22,E02001988,21,E02001994,25,E02001997,21,E02001991,18
E02001999,3303,4042,0,247,935,0,E02006531,424,E02001993,322,E02006528,259,E02001993,57,E02001987,47,E02006531,40
E02002000,441,585,0,75,21,0,E02002177,24,E02002003,23,E02001915,14,E02002009,31,E02002003,23,E02002021,19
E02002001,354,371,0,38,17,0,E02002003,16,E02002004,16,E02002007,16,E02002003,30,E02002004,23,E02002002,22
E02002002,350,331,0,42,10,0,E02002001,22,E02006185,19,E02006186,15,E02002003,21,E02002004,13,E02006186,13
E02002003,538,500,0,45,21,0,E02002001,30,E02002000,23,E02002002,21,E02002004,34,E02002000,23,E02002001,16
E02002004,569,430,0,26,25,0,E02002003,34,E02002176,30,E02002001,23,E02002005,33,E02002007,20,E02002003,18
E02002005,681,581,0,73,21,0,E02002057,37,E02002004,33,E02002006,32,E02002006,28,E02002004,19,E02002010,19
E02002006,435,436,0,18,12,0,E02002005,28,E02002007,26,E02002008,22,E02002008,33,E02002005,32,E02002007,24
E02002007,511,533,0,78,6,0,E02002006,24,E02002008,22,E02002004,20,E02002006,26,E02002003,18,E02002004,17
E02002008,547,525,0,51,26,0,E02002006,33,E02002011,23,E02002007,16,E02002010,43,E02002006,22,E02002007,22
E02002009,501,459,0,57,50,0,E02002168,40,E02002000,31,E02002014,21,E02002021,17,E02002017,16,E02002065,16
E02002010,749,831,0,73,127,0,E02002008,43,E02002014,35,E02002019,34,E02002005,31,E02002012,27,E02002014,26
E02002011,353,489,0,34,4,0,E02002013,31,E02002020,26,E02002015,24,E02002013,36,E02002020,35,E02002018,27
E02002012,637,658,0,74,76,0,E02002016,29,E02002010,27,E02002014,23,E02002010,30,E02002016,27,E02002005,24
E02002013,466,428,0,67,8,0,E02002011,36,E02002020,31,E02002018,30,E02002018,36,E02002011,31,E02002020,31
E02002014,704,753,0,83,95,0,E02002017,30,E02002010,26,E02002067,20,E02002017,43,E02002010,35,E02002005,30
E02002015,437,492,0,41,18,0,E02002020,26,E02002018,20,E02002013,19,E02002016,28,E02002011,24,E02002018,24
E02002016,485,535,0,49,21,0,E02002015,28,E02002021,28,E02002012,27,E02002021,49,E02002012,29,E02002010,19
E02002017,579,561,0,43,49,0,E02002014,43,E02002168,27,E02002019,21,E02002014,30,E02002019,29,E02002021,26
E02002018,481,551,0,59,16,0,E02002020,46,E02002013,36,E02002011,27,E02002020,58,E02002013,30,E02002022,23
E02002019,477,420,0,36,13,0,E02002017,29,E02002014,28,E02002006,23,E02002010,34,E02002036,24,E02002017,21
E02002020,653,667,0,78,7,0,E02002018,58,E02002011,35,E02002022,32,E02002018,46,E02002022,36,E02002013,31
E02002021,781,886,0,81,38,0,E02002016,49,E02002022,48,E02002030,39,E02002031,49,E02002022,37,E02002016,28
E02002022,634,594,0,54,9,0,E02002036,39,E02002021,37,E02002020,36,E02002021,48,E02002020,32,E02002034,24
E02002023,318,320,0,22,1,0,E02002020,26,E02002013,18,E02002022,17,E02002020,32,E02002018,14,E02002021,14
E02002024,586,539,0,63,16,0,E02002032,27,E02002017,24,E02002026,24,E02002022,22,E02002017,20,E02002021,17
E02002025,709,964,0,123,34,0,E02002029,45,E02002075,30,E02002035,20,E02002038,38,E02002029,36,E02002080,32
E02002026,374,368,0,48,12,0,E02002022,22,E02002027,21,E02002024,17,E02002027,28,E02002021,25,E02002024,24
E02002027,323,290,0,27,6,0,E02002026,28,E02002034,18,E02002022,15,E02002026,21,E02002030,19,E02002022,13
E02002028,389,406,0,47,8,0,E02002034,17,E02002040,17,E02002039,15,E02002034,46,E02002037,22,E02002030,20
E02002029,397,401,0,34,12,0,E02002025,36,E02002038,18,E02002035,16,E02002025,45,E02002038,27,E02001911,25
E02002030,448,514,0,26,12,0,E02002034,25,E02002028,20,E02002027,19,E02002021,39,E02002034,24,E02002170,20
E02002031,423,430,0,44,60,0,E02002021,49,E02002036,17,E02002032,16,E02002032,25,E02002036,22,E02002010,17
E02002032,762,745,0,95,22,0,E02002038,29,E02002031,25,E02002080,25,E02002033,48,E02002024,27,E02002038,26
E02002033,547,489,0,57,11,0,E02002032,48,E02002038,45,E02002042,40,E02002038,42,E02002080,22,E02002032,20
E02002034,694,776,0,98,22,0,E02002028,46,E02002037,28,E02002022,24,E02002039,34,E02002022,27,E02006696,26
E02002035,327,354,0,18,4,0,E02002032,17,E02002038,15,E02002029,12,E02002079,22,E02002025,20,E02001906,19
E02002036,522,506,0,50,55,0,E02002041,31,E02002019,24,E02002039,23,E02002022,39,E02002031,17,E02002032,17
E02002037,383,329,0,54,7,0,E02002028,22,E02002039,21,E02002034,16,E02002034,28,E02002028,11,E02002030,10
E02002038,730,743,0,108,27,0,E02002042,46,E02002033,42,E02002025,38,E02002042,55,E02002033,45,E02002032,29
E02002039,407,494,0,26,21,0,E02002034,34,E02006696,31,E02002041,24,E02002036,23,E02002034,22,E02002040,22
E02002040,341,340,0,26,17,0,E02002034,25,E02002039,22,E02002041,12,E02002028,17,E02002034,16,E02002039,14
E02002041,350,402,0,21,14,0,E02002036,16,E02006696,16,E02002034,15,E02002036,31,E02002039,24,E02002155,20
E02002042,473,427,0,42,12,0,E02002038,55,E02002033,17,E02002032,16,E02002038,46,E02002033,40,E02002032,23
E02002043,527,470,0,23,25,0,E02002047,50,E02002045,36,E02002142,26,E02002045,34,E02002047,28,E02002056,18
E02002044,550,478,0,36,28,0,E02002052,22,E02002138,17,E02006810,17,E02002146,32,E02002052,16,E02002144,16
E02002045,459,472,0,63,12,0,E02002043,34,E02002046,17,E02002055,17,E02002043,36,E02002046,30,E02002047,30
E02002046,279,260,0,14,10,0,E02002045,30,E02002052,20,E02002056,19,E02002045,17,E02002065,13,E02006810,13
E02002047,503,504,0,82,22,0,E02002045,30,E02002043,28,E02002142,20,E02002043,50,E02002056,24,E02002045,16
E02002048,432,395,0,43,26,0,E02001842,26,E02002053,26,E02002148,14,E02001845,15,E02001850,14,E02001842,13
E02002049,400,416,0,32,48,0,E02002056,47,E02002051,24,E02002057,22,E02006943,41,E02002051,38,E02002056,24
E02002051,377,362,0,44,16,0,E02002049,38,E02002056,36,E02002064,29,E02002058,43,E02002049,24,E02002056,16
E02002052,735,833,0,73,89,0,E02006810,64,E02002055,53,E02002059,31,E02006810,49,E02002059,28,E02001865,26
E02002053,386,527,0,23,40,0,E02002048,12,E02002054,12,E02002148,11,E02002054,35,E02001850,28,E02002048,26
E02002054,380,312,0,13,32,0,E02002053,35,E02006810,10,E02006943,10,E02001850,12,E02001865,12,E02002053,12
E02002055,628,811,0,79,152,0,E02002058,30,E02006810,26,E02002052,24,E02002052,53,E02002062,33,E02002059,24
E02002056,695,734,0,53,38,0,E02002057,43,E02002058,37,E02002145,28,E02002058,63,E02002049,47,E02002057,44
E02002057,746,791,0,96,58,0,E02002058,50,E02002056,44,E02002147,24,E02002058,48,E02002056,43,E02002005,37
E02002058,965,967,0,107,120,0,E02002056,63,E02002057,48,E02002051,43,E02002057,50,E02002056,37,E02002065,35
E02002059,935,951,0,102,112,0,E02006810,62,E02002062,49,E02002058,30,E02001908,50,E02002062,43,E02002061,38
E02002060,469,561,0,45,73,0,E02002059,22,E02002055,21,E02002058,21,E02002062,31,E02002059,30,E02002061,27
E02002061,508,582,0,111,88,0,E02002059,38,E02002060,27,E02002058,20,E02002059,23,E02002062,22,E02002060,19
E02002062,733,700,0,60,119,0,E02002059,43,E02002055,33,E02002060,31,E02002059,49,E02002065,19,E02002070,18
E02002063,763,828,0,84,96,0,E02002064,39,E02002058,34,E02002072,18,E02002064,40,E02002058,30,E02002065,21
E02002064,942,823,0,79,66,0,E02002063,40,E02002161,30,E02002071,26,E02002063,39,E02002075,35,E02002051,29
E02002065,1221,1036,0,155,236,0,E02002070,60,E02002066,53,E02006943,38,E02002070,50,E02006944,21,E02001873,19
E02002066,643,608,0,42,115,0,E02002145,56,E02002072,30,E02002079,28,E02002065,53,E02002074,24,E02002072,21
E02002067,353,484,0,24,20,0,E02002014,14,E02002080,13,E02002071,11,E02002072,44,E02002064,23,E02002077,23
E02002069,553,596,0,39,18,0,E02002056,25,E02002064,25,E02002025,24,E02001878,33,E02002077,33,E02002074,25
E02002070,932,1059,0,95,213,0,E02002065,50,E02002073,46,E02006943,40,E02002065,60,E02002073,58,E02006944,53
E02002071,494,423,0,32,20,0,E02002075,44,E02002080,27,E02002064,24,E02002075,28,E02002064,26,E02002069,19
E02002072,779,722,0,35,58,0,E02002073,58,E02002067,44,E02002069,23,E02002079,32,E02002066,30,E02002069,23
E02002073,630,648,0,41,67,0,E02002070,58,E02002076,23,E02002066,20,E02002072,58,E02002070,46,E02002076,44
E02002074,470,443,0,34,35,0,E02002069,25,E02002066,24,E02002072,18,E02002072,19,E02002076,18,E02006943,15
E02002075,672,581,0,46,27,0,E02002077,46,E02002064,35,E02002071,28,E02002071,44,E02002025,30,E02002079,28
E02002076,1097,1076,0,134,118,0,E02002073,44,E02006943,39,E02002070,38,E02001901,28,E02001886,27,E02002070,24
E02002077,830,787,0,83,34,0,E02002080,52,E02002069,33,E02002075,27,E02002075,46,E02002080,35,E02002071,24
E02002078,411,394,0,13,37,0,E02002021,21,E02001954,20,E02002079,17,E02002076,25,E02001906,15,E02002074,15
E02002079,665,554,0,44,25,0,E02002142,36,E02002072,32,E02002075,28,E02002066,28,E02002064,23,E02002072,21
E02002080,507,643,0,27,24,0,E02002077,35,E02002025,32,E02002033,22,E02002077,52,E02002071,27,E02002032,25
E02002081,326,344,0,21,19,0,E02002083,19,E02002109,13,E02006473,11,E02001868,26,E02002083,22,E02001871,20
E02002082,390,435,0,39,20,0,E02002088,40,E02002084,33,E02002085,18,E02002088,31,E02002085,27,E02002087,26
E02002083,373,359,0,29,16,0,E02006473,23,E02002081,22,E02002088,14,E02001872,26,E02001870,22,E02002081,19
E02002084,581,449,0,38,6,0,E02002085,45,E02002088,43,E02001981,30,E02002088,47,E02002082,33,E02002085,25
E02002085,518,439,0,50,12,0,E02002086,35,E02002088,35,E02002082,27,E02002084,45,E02002088,31,E02002086,23
E02002086,458,442,0,29,11,0,E02002088,55,E02002085,23,E02002089,22,E02002088,79,E02002085,35,E02002089,26
E02002087,404,395,0,38,9,0,E02002088,51,E02002089,29,E02002082,26,E02002088,52,E02002084,26,E02002089,21
E02002088,892,735,0,100,42,0,E02002086,79,E02002087,52,E02002084,47,E02002086,55,E02002087,51,E02002084,43
E02002089,545,619,0,59,20,0,E02002088,31,E02002086,26,E02002087,21,E02002088,36,E02002087,29,E02001907,22
E02002090,483,406,0,32,21,0,E02002092,41,E02002091,27,E02002096,15,E02001929,18,E02002092,18,E02001916,16
E02002091,610,583,0,45,14,0,E02002096,34,E02001907,26,E02002095,23,E02001907,38,E02002093,31,E02002095,28
E02002092,552,622,0,26,19,0,E02002096,46,E02002109,27,E02002091,23,E02002090,41,E02002095,29,E02002093,28
E02002093,597,567,0,34,41,0,E02002091,31,E02002092,28,E02002096,27,E02002092,18,E02001907,16,E02002094,15
E02002094,446,422,0,30,31,0,E02001985,22,E02002096,20,E02002099,17,E02002096,28,E02002098,18,E02001902,17
E02002095,696,691,0,86,66,0,E02002096,47,E02002109,33,E02002092,29,E02002096,43,E02002108,26,E02002091,23
E02002096,995,1126,0,96,123,0,E02002099,57,E02002095,43,E02002109,36,E02002095,47,E02002092,46,E02002091,34
E02002097,538,568,0,57,25,0,E02002105,29,E02006522,28,E02002106,15,E02002105,25,E02002108,23,E02002093,15
E02002098,752,754,0,45,75,0,E02002102,49,E02002109,49,E02002096,31,E02002102,63,E02006808,36,E02002101,32
E02002099,608,728,0,35,125,0,E02002102,27,E02002106,25,E02002096,22,E02002096,57,E02002102,34,E02002109,34
E02002101,554,514,0,38,25,0,E02002109,37,E02002098,32,E02002096,23,E02001931,22,E02002109,18,E02006808,17
E02002102,810,856,0,88,80,0,E02002098,63,E02002109,52,E02002099,34,E02002098,49,E02002109,40,E02001915,29
E02002103,406,398,0,12,14,0,E02002109,38,E02002098,21,E02002102,17,E02006808,26,E02001923,15,E02002098,13
E02002104,501,412,0,25,31,0,E02002107,42,E02002109,34,E02002108,24,E02002107,26,E02002099,21,E02002108,18
E02002105,631,675,0,103,44,0,E02001982,26,E02002097,25,E02006519,20,E02001982,32,E02002097,29,E02001989,24
E02002106,786,742,0,103,30,0,E02002108,82,E02002109,30,E02006522,28,E02002108,78,E02002096,27,E02002099,25
E02002107,466,463,0,38,37,0,E02002109,51,E02002104,26,E02002108,21,E02002104,42,E02002109,32,E02002102,21
E02002108,892,916,0,186,81,0,E02002106,78,E02002109,46,E02002096,31,E02002106,82,E02002109,31,E02002104,24
E02002109,1164,1571,0,237,80,0,E02002102,40,E02002099,34,E02002107,32,E02002102,52,E02002107,51,E02002098,49
E02002110,408,372,0,23,7,0,E02002111,27,E02002113,19,E02006130,19,E02002113,23,E02002111,20,E02002112,16
E02002111,429,431,0,40,20,0,E02002113,22,E02002110,20,E02006130,19,E02002113,41,E02002110,27,E02002116,17
E02002112,292,254,0,20,4,0,E02002114,20,E02002110,16,E02002125,12,E02002114,27,E02002125,17,E02002127,12
E02002113,451,493,0,43,6,0,E02002111,41,E02002116,26,E02002110,23,E02002116,36,E02002122,26,E02002111,22
E02002114,398,399,0,47,10,0,E02002112,27,E02002119,19,E02002113,14,E02002119,32,E02002112,20,E02002121,13
E02002115,444,410,0,46,13,0,E02002121,20,E02002119,17,E02002126,16,E02002126,33,E02002121,27,E02002117,19
E02002116,473,501,0,53,11,0,E02002113,36,E02002124,32,E02002131,20,E02002124,28,E02002113,26,E02002131,22
E02002117,431,399,0,48,7,0,E02002115,19,E02002126,19,E02002118,17,E02002182,20,E02002118,17,E02002115,14
E02002118,454,463,0,51,20,0,E02002121,30,E02002126,27,E02002117,17,E02002126,24,E02002117,17,E02002121,17
E02002119,386,429,0,36,4,0,E02002114,32,E02002113,18,E02002125,17,E02002125,29,E02002114,19,E02002115,17
E02002120,379,355,0,22,10,0,E02006180,20,E02002123,19,E02002129,16,E02002129,29,E02002123,24,E02002136,18
E02002121,439,441,0,21,31,0,E02002115,27,E02002127,27,E02002122,22,E02002118,30,E02002127,27,E02002122,24
E02002122,537,465,0,39,32,0,E02002113,26,E02002121,24,E02002115,14,E02002139,29,E02002127,25,E02002135,23
E02002123,403,419,0,30,13,0,E02002120,24,E02002158,23,E02002134,16,E02002139,36,E02002129,24,E02002134,23
E02002124,465,500,0,52,19,0,E02002116,28,E02002113,21,E02002125,18,E02002131,35,E02002116,32,E02002125,18
E02002125,469,421,0,18,3,0,E02002119,29,E02002113,19,E02002124,18,E02001857,21,E02002124,18,E02002119,17
E02002126,480,433,0,29,23,0,E02002115,33,E02002130,29,E02002118,24,E02002118,27,E02002121,22,E02002117,19
E02002127,671,725,0,56,89,0,E02002121,27,E02002122,25,E02006894,19,E02002139,33,E02002121,27,E02002140,22
E02002128,390,418,0,35,17,0,E02002129,35,E02002134,16,E02002120,14,E02002132,24,E02002129,23,E02002134,21
E02002129,408,380,0,23,12,0,E02002120,29,E02002123,24,E02002128,23,E02002128,35,E02002134,26,E02002120,16
E02002130,388,370,0,35,21,0,E02002135,17,E02002140,15,E02002146,14,E02002126,29,E02002135,19,E02002139,15
E02002131,468,380,0,23,12,0,E02002124,35,E02002116,22,E02002119,15,E02002137,24,E02002116,20,E02002133,17
E02002132,340,384,0,22,14,0,E02002128,24,E02002134,18,E02002129,15,E02002136,43,E02002129,18,E02002134,12
E02002133,523,613,0,47,54,0,E02002139,64,E02002131,17,E02002127,15,E02002139,30,E02002135,28,E02002127,17
E02002134,706,688,0,66,60,0,E02002136,42,E02002147,30,E02002129,26,E02002136,52,E02002132,18,E02002135,17
E02002135,658,665,0,59,116,0,E02002133,28,E02002139,27,E02002140,25,E02002139,30,E02002140,25,E02002143,20
E02002136,679,626,0,67,46,0,E02002134,52,E02002132,43,E02002158,23,E02002134,42,E02002140,26,E02002139,21
E02002137,468,413,0,32,11,0,E02002141,27,E02002131,24,E02002148,18,E02002141,57,E02002148,19,E02006156,13
E02002138,498,461,0,50,56,0,E02002139,32,E02002144,20,E02002143,18,E02002143,34,E02002146,26,E02002139,21
E02002139,1211,1530,0,104,186,0,E02002143,57,E02002140,51,E02002123,36,E02002133,64,E02002143,52,E02002140,42
E02002140,749,663,0,120,124,0,E02002139,42,E02002143,39,E02002136,26,E02002139,51,E02002135,25,E02002146,23
E02002141,445,424,0,15,14,0,E02002137,57,E02002148,22,E02002131,17,E02002148,31,E02002137,27,E02002131,13
E02002142,528,608,0,45,44,0,E02002145,38,E02002140,22,E02002043,16,E02002147,58,E02002145,39,E02002079,36
E02002143,841,716,0,192,116,0,E02002139,52,E02002146,42,E02002138,34,E02002139,57,E02002140,39,E02002146,23
E02002144,426,477,0,62,20,0,E02002139,22,E02002044,16,E02002148,16,E02002139,25,E02002143,23,E02002138,20
E02002145,632,689,0,84,51,0,E02002147,45,E02002139,40,E02002142,39,E02002066,56,E02002142,38,E02002147,29
E02002146,482,374,0,48,19,0,E02002044,32,E02002138,26,E02002140,23,E02002143,42,E02002139,30,E02002130,14
E02002147,556,693,0,62,50,0,E02002142,58,E02002145,29,E02002134,12,E02002145,45,E02002134,30,E02002057,24
E02002148,762,769,0,107,30,0,E02002141,31,E02001834,20,E02001839,19,E02001833,27,E02001839,27,E02001834,23
E02002149,624,660,0,76,30,0,E02002154,43,E02002150,23,E02002163,15,E02002154,54,E02002163,34,E02006894,30
E02002150,430,386,0,37,31,0,E02002149,22,E02002151,17,E02002156,16,E02002149,23,E02002151,22,E02002154,22
E02002151,388,346,0,27,16,0,E02002150,22,E02002154,22,E02002149,16,E02002150,17,E02002168,14,E02006894,14
E02002152,349,385,0,17,19,0,E02002149,27,E02002163,23,E02006180,15,E02002163,25,E02002170,21,E02002156,18
E02002153,544,526,0,114,10,0,E02002158,50,E02006180,22,E02002120,18,E02002158,40,E02002175,26,E02002160,25
E02002154,580,799,0,56,57,0,E02002149,54,E02002150,22,E02006894,19,E02002149,43,E02002165,29,E02002163,24
E02002155,362,537,0,35,46,0,E02002041,20,E02002163,18,E02002149,13,E02002163,62,E02002168,44,E02002159,33
E02002156,502,511,0,42,62,0,E02002163,44,E02002149,20,E02002158,20,E02002163,57,E02002150,16,E02002158,16
E02002157,568,560,0,55,46,0,E02006182,25,E02006179,21,E02002154,20,E02002162,28,E02002168,20,E02002167,19
E02002158,593,600,0,53,32,0,E02002153,40,E02002163,28,E02006179,20,E02002153,50,E02002160,38,E02002123,23
E02002159,508,473,0,41,81,0,E02002155,33,E02002163,32,E02002149,27,E02002163,36,E02002168,30,E02002165,25
E02002160,534,502,0,53,65,0,E02002158,38,E02002163,30,E02002153,25,E02002163,36,E02002166,19,E02002153,15
E02002161,514,716,0,70,87,0,E02002165,41,E02002163,29,E02002154,23,E02002164,58,E02002169,45,E02002165,31
E02002162,538,621,0,72,54,0,E02002157,28,E02006182,27,E02006982,25,E02002167,37,E02002169,33,E02006894,28
E02002163,1266,1269,0,170,256,0,E02002155,62,E02002156,57,E02006894,47,E02002164,56,E02002168,46,E02002156,44
E02002164,1024,1228,0,179,215,0,E02002168,110,E02002165,87,E02002161,58,E02002168,77,E02006894,30,E02002163,29
E02002165,861,982,0,63,135,0,E02002168,52,E02006894,34,E02002161,31,E02002168,96,E02002164,87,E02002161,41
E02002166,739,647,0,80,74,0,E02002177,57,E02002171,43,E02002163,33,E02002163,31,E02002177,27,E02002168,22
E02002167,440,467,0,56,12,0,E02002162,37,E02002157,19,E02002169,17,E02002169,52,E02002176,22,E02002162,21
E02002168,1668,2033,0,221,380,0,E02006894,101,E02002165,96,E02002164,77,E02002164,110,E02006894,72,E02002165,52
E02002169,606,594,0,49,48,0,E02002167,52,E02002161,45,E02002162,33,E02002174,29,E02002179,28,E02002176,26
